,Age,Income,MonthlyCharge,Tenure,Outage_sec_perweek,Bandwidth_GB_Year,Email,Yearly_equip_failure,PaperlessBilling,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,Area_Rural,Area_Suburban,Area_Urban,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
71,1.6388951311150628,1.3543253788264276,1.9211261918800002,-1.1646362483309787,-0.6830170618681974,-0.9721163526597876,1.6471966252158718,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
5507,-1.3565855693570228,0.40743020058499807,-1.517032597368688,0.8531318866679439,-1.9194751188233503,0.8491756508174797,0.6557058797007002,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
8514,-0.3419872675842196,-0.964127536560128,-0.002664501278201933,0.5778784472938661,-2.031275351070262,0.47916769928914577,-0.3357848658144715,-0.6258635316811727,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7510,0.9141820584202033,0.5468634707907332,1.630222173639893,0.3975283674546862,-0.7130979795383908,0.4140862805854549,-0.3357848658144715,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
8151,-0.8734435208937832,-0.8657698457646892,-0.003943001263983115,0.9559662672508429,0.6142108380912845,0.861012423940108,0.986202794872424,0.9466579047036832,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1666,1.6388951311150628,0.5933276334254884,-1.0522065876657776,-0.7841695357993866,0.5092938290231481,-0.7928719252317568,-0.3357848658144715,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7861,-1.5498423887423185,0.14568548884480975,0.17053149315260288,0.871055442079126,0.3765526376713719,0.7955928916203079,-0.3357848658144715,-0.6258635316811727,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
9159,-1.4532139790496708,0.9301043326647146,-0.2358545150782102,1.3348252164776147,0.10214216450115413,1.4849577832654814,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5688,0.7209252390349075,-0.19832918233329225,-0.5270497704917633,0.11248548171050232,2.099470419512001,0.10188362205806255,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1445,-0.3419872675842196,-0.5206196534622229,0.34673485023666445,-1.100971445266199,1.5672524106770875,-1.0904217358635788,0.6557058797007002,-0.6258635316811727,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5227,1.4939525165760907,-1.0823664220070732,-1.0514396972644708,0.5727997347072654,-0.3483798096688222,0.33214021328914206,0.986202794872424,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6982,-0.3419872675842196,0.3728546107713533,-1.5753429091063438,0.8186265937216138,0.6893686814060254,0.8282913884856594,-0.3357848658144715,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1695,-1.6947850032812906,0.7500146541820375,-0.5278193157017836,-1.06788430870336,0.3548679835412303,-1.1254549392340052,0.986202794872424,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2892,-0.970071930586431,-0.22350817525990188,0.28736869312823776,-0.8986654316544566,0.12268741416700085,-0.9070160486036195,1.316699710044148,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1574,-1.211642954818051,0.6409656170851179,-1.3423325140748292,-1.2027735763245728,-0.65525939491436,-1.374354063246007,1.316699710044148,2.519179341088539,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3203,1.7355235408077105,-0.0963766203205882,0.7530384429583769,-1.2636251067093613,1.5863432320774578,-1.279678357198888,0.986202794872424,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4405,1.6388951311150628,-0.17318033284689807,0.8117260169869184,-1.204348637999867,-0.3292489361207964,-1.206704280306935,0.3252089645289763,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1630,1.1557530826518232,-0.48010864295573313,-0.11970185985816846,-0.8414312108868558,-0.032883566203524735,-0.715858878761774,-0.0052879506427475865,0.9466579047036832,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
8380,1.4456383117297669,0.13708609729430543,-1.343098379813124,1.3420478877844058,0.8534316065672354,1.2817005221627402,0.3252089645289763,2.519179341088539,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1881,0.9624962632665273,2.0446817947672904,-0.06129488048042159,-1.0889975140614314,-0.94243800852915,-1.2343530562808658,1.316699710044148,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
8821,1.397324106883443,0.3840743538483814,1.2773491912255899,0.5102032500484085,-1.5434557174930017,0.3879817431069757,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6463,1.6872093359613867,2.2169852453278733,0.8733431957187622,0.6189370153686953,-3.229301353780628,0.5827716295723608,2.3081904555593193,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
848,-0.4386156772768675,1.455309449836433,-0.9348894262200708,-1.0348909899058583,-1.2352217274916344,-0.9246823787614403,-1.3272756113296431,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
9923,-0.7285009063548112,-0.6756888580509547,-0.993841992076267,0.8928917505189007,1.0603794640535245,1.002171077522274,-0.6662817809861953,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
6188,-0.19704465304524774,-0.7536064593504154,1.456285627304756,0.917971793998907,1.4630414908296798,0.9861641428066339,-0.6662817809861953,0.9466579047036832,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
5869,0.9624962632665273,3.0226484765544557,-0.004208482135347705,1.1644408195164981,-1.3773412916904775,1.0163289212372175,-0.6662817809861953,2.519179341088539,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2877,-1.5498423887423185,0.9415602584615517,-0.5861169355907644,-1.212756518732166,2.047697331255262,-1.05956694418635,0.3252089645289763,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
186,1.204067287498147,3.4016263467245063,-1.5167120175726176,-1.00011636813016,0.35362833277532774,-0.8804671520708416,0.6557058797007002,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3779,0.6726110341885836,-0.4783808918883054,1.6884463205333342,-0.6566026970257242,0.5616783081556967,-0.399321631874841,1.6471966252158718,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1830,0.9624962632665273,0.4270149256362644,1.630221172264677,-1.0570808513585337,-1.9134058971593984,-1.0089068735900732,-0.0052879506427475865,2.519179341088539,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
8325,0.9141820584202033,-0.8881685496172772,-1.0513628475385493,1.229024692264013,-0.1550582177034706,1.2104733838037323,-1.657772526501367,2.519179341088539,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9241,-0.19704465304524774,0.8415180813011124,-0.8183614648839842,0.8861331182577389,-1.4033639304559857,0.8813849622299536,0.6557058797007002,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6378,-0.3419872675842196,0.5919002528740933,0.2290583813905824,0.3807197159607952,0.14148863626062444,0.3586296096124665,-0.6662817809861953,-0.6258635316811727,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1234,1.1557530826518232,-1.0175445496521884,-0.002663523190780939,-0.9495811606662095,0.9519867726916552,-1.1053666372141935,0.6557058797007002,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
6964,0.6242968293422596,1.4163793741120851,-0.2948192138759836,1.260685618737499,0.6259452201379211,1.1063383617871707,-0.3357848658144715,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3915,-1.5015281838959946,1.609070429119799,-1.5170652002827154,-0.6543921768776357,-0.40407175140287704,-0.7426060737836976,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
446,0.14115478087901998,0.9253484070560786,1.5716945401924507,-0.6824639462680536,-0.30764711086699825,-0.6891997064695096,-1.3272756113296431,2.519179341088539,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
844,0.43104000995696373,0.08047529805420396,-0.527400181954168,-1.0565823461247967,-0.8648254265803719,-1.208349642890666,0.986202794872424,0.9466579047036832,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
8062,-1.3565855693570228,0.2873575300868074,-1.0517866854209033,0.9234048705510779,2.3252699045130756,0.9932797398099383,-0.6662817809861953,4.0917007774733944,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
5402,-1.2599571596643748,0.3452822286916091,0.05545717931401069,1.2620728194052813,-0.7384777811660063,1.4493135745831083,-0.6662817809861953,2.519179341088539,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2440,0.044526371186372066,-1.092636824031658,0.28769006470936315,-1.0170448177139997,-0.21717853081645289,-0.990733380101308,-2.6492632720165386,-0.6258635316811727,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3103,0.09284057603269602,-0.1881144570159295,0.3489579265052009,-1.1821644704613392,0.46271566460659885,-0.970493895956612,-0.0052879506427475865,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8585,-0.19704465304524774,-0.7431034208931061,0.05471662740967837,0.5373035841410906,0.4578263387538336,0.6436841424116235,-0.9967786961579193,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
6791,1.5422667214224148,-0.24733674206484402,-0.7011772767519165,0.8912038888557835,-0.1422925407398481,0.785544927661947,0.986202794872424,0.9466579047036832,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5650,0.3827258051106398,-1.0368739420333917,-0.993841992076267,1.234805703552923,1.4090337622347358,1.3066645551380074,1.6471966252158718,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1294,-0.003787833659951896,-0.4347959597372211,-0.2370190213038754,-0.9901981487692089,2.1542322501715123,-0.8588783555289311,-0.3357848658144715,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5079,-0.6318724966621634,0.9616407544471903,0.5203677470032299,1.0386469063980468,1.1657536771744963,0.9796716869266154,0.986202794872424,-0.6258635316811727,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9016,0.3827258051106398,-0.4767063351271407,-0.17838722154611558,1.0717721842852879,-1.7350416827896575,1.1562025160036347,-0.0052879506427475865,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5067,0.7692394438812314,1.2692722932848246,2.6785129834749006,1.1182868984980938,1.1580349270138073,1.1888447407606368,-0.0052879506427475865,0.9466579047036832,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3442,-0.10041624335259981,-0.39403032581808506,-1.3425883770865557,-1.2101935255681635,0.3107668423314503,-1.3468756798019201,-1.3272756113296431,0.9466579047036832,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8451,0.7209252390349075,-0.1441738322702987,-0.527243059196353,1.0061656859637045,-0.7980815196184144,0.9175657326616217,-0.3357848658144715,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
7273,-1.2599571596643748,-0.46906479571808185,1.6309021772753176,1.015971394500854,-0.3615514182908736,1.1061748191560734,0.986202794872424,0.9466579047036832,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6105,-0.6318724966621634,-0.48985419449185474,1.4562017912401144,0.8483772828524145,1.0921483208315603,1.1226643522410507,0.3252089645289763,0.9466579047036832,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
776,-1.115014545125403,-0.33194973337929606,0.22958158829733197,-0.3309189101157315,0.00894389499728733,-0.3656621612530938,0.6557058797007002,-0.6258635316811727,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9716,1.107438877805499,0.1930039520381517,-0.06257468458276387,1.0550542983748938,-1.9464416831091622,0.9432456453364291,-1.657772526501367,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2153,-0.6318724966621634,-0.3284924581008982,-0.6442362874034037,-0.48814933785351106,-0.5460261867699198,-0.6958836577551725,0.3252089645289763,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
4920,-1.115014545125403,0.6672297738594964,-0.3526055502096308,-1.1953435575471492,0.6086460795949412,-1.328999304875747,-0.3357848658144715,0.9466579047036832,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5360,1.300695697190795,-0.932813112349124,-0.877342465138771,0.19667434230348482,-0.08052338539429793,-0.06682090058635261,0.986202794872424,0.9466579047036832,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9735,-0.4386156772768675,-0.41320545471112485,-0.003915055909102388,1.035460656227363,0.05399490620670698,1.1293817606392365,-1.657772526501367,0.9466579047036832,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5957,1.300695697190795,-0.9340575044869737,-0.8187154393791365,1.3522442665205245,-0.0483942978730202,1.1725211995266478,-1.3272756113296431,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8411,-0.8251293160474592,-0.27820220633098697,1.1060232067922025,0.9696998564138343,0.5372888050358544,0.9694891225013538,-0.9967786961579193,0.9466579047036832,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8432,0.3344116002643158,-0.7876837958287286,0.3500431377863924,1.1493033893287494,-0.34535111592923656,1.1485403658799815,-0.0052879506427475865,-0.6258635316811727,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3183,-0.8734435208937832,-0.8923999793661583,-0.7019434452315562,-0.9516462103976181,0.41140966658596617,-0.6948188516279422,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
6792,0.6726110341885836,-0.9519382385942763,-0.5857699474343318,0.6237354892162482,0.5175332403015539,0.49084123959417947,0.986202794872424,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
3199,0.8658678535738794,-0.7724354706240361,0.22941701344488163,-0.7490780772020718,0.20892100869185565,-0.8031179117301612,-0.9967786961579193,-0.6258635316811727,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
9369,-1.4532139790496708,-0.12154107347015274,-0.7600837560603557,0.6560075706186156,0.5281150183842741,0.6021502596033615,0.3252089645289763,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1289,0.9624962632665273,1.051034850008576,-0.5857698775709448,-1.1875806775868945,-0.9389759588856252,-1.3140542088505918,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
4581,-1.6947850032812906,-0.5940387895953614,0.11704408391140037,-1.0102993842814383,-0.8057088679487283,-0.9201193576301316,0.3252089645289763,-0.6258635316811727,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
6192,-1.4532139790496708,-0.03987469209397228,0.34564873073143965,1.0088746604411651,0.5347282096407981,1.20776271792676,-2.6492632720165386,-0.6258635316811727,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
8935,-0.003787833659951896,-0.8752710581207086,1.1644662589655397,1.359662462021766,-0.2929906364978838,1.5857619362473494,-1.3272756113296431,-0.6258635316811727,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7149,-0.5835582918158394,-0.5118429475575079,-0.293720029917352,1.276760959954719,-0.3048298618205388,1.1881984999975093,0.6557058797007002,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9846,0.5276684196496116,0.5662730092600393,-0.002827515848338073,0.5813816206269274,0.48362047294340443,0.5083804647583046,0.6557058797007002,0.9466579047036832,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4106,1.4939525165760907,-0.5740994358356739,1.6885324853775492,-0.8610589812719713,-1.4222437850066225,-0.8402728282547984,0.3252089645289763,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4126,-1.211642954818051,-0.2890995919120604,-0.7015242649083493,-0.6235114562322945,-1.6590726482303404,-0.5391697386459209,-0.6662817809861953,0.9466579047036832,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
8300,-1.6464707984349665,1.104873162006241,1.6884463205333342,1.0297257841100635,0.7133549411565678,1.4507275094091785,1.316699710044148,0.9466579047036832,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3966,1.6388951311150628,-0.39510024063139176,1.456285627304756,-0.894254602486423,-0.6139921845931909,-0.875091493325491,0.6557058797007002,2.519179341088539,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1879,1.4939525165760907,0.9724551569104936,0.9318993101403873,-1.0258033463176048,0.475521642384621,-0.8105868228891667,0.3252089645289763,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
8496,1.7355235408077105,-1.2188967016056724,0.28728252828402345,1.2243253041784443,-0.5523120788250282,1.2682179702903555,0.3252089645289763,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9299,-0.10041624335259981,1.2399569111031907,-1.1099083660131157,1.3605621758681818,-0.01097499338266377,1.1178096707563205,-0.9967786961579193,0.9466579047036832,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
6348,-0.7768151112011352,0.3933525047468038,-0.5270847021853636,0.4370121526558389,-0.7810770827711649,0.3967397749792925,-1.657772526501367,0.9466579047036832,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
3587,1.0591246729591752,-0.4157789952481371,0.5822876670796121,-1.2181018174012967,-0.4732575604182819,-1.2246105305903545,-0.3357848658144715,-0.6258635316811727,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7372,-0.5352440869695154,-1.1048764792741055,-1.517032597368688,1.1233126644943212,-1.9723651912130507,1.091549291136861,-0.0052879506427475865,0.9466579047036832,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3865,1.107438877805499,-0.9448860920986134,-0.5864499510697564,-1.2497003803551217,1.908541404871163,-1.3989849107907042,0.3252089645289763,-0.6258635316811727,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8487,-0.4386156772768675,-0.8277415908458561,-0.5280860774019137,0.7079549831936613,-1.1210209881393502,0.6131352675428349,0.3252089645289763,-0.6258635316811727,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
4131,-1.5498423887423185,-0.8010933711802574,1.1644662589655397,-1.0549055251872563,0.03083529536323032,-0.746146131458087,1.316699710044148,-0.6258635316811727,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1036,1.7355235408077105,-0.19052380446094258,-1.109993250028565,-0.7500855887937283,0.16053824618865248,-0.8257946987001452,-0.3357848658144715,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
636,-0.5352440869695154,0.651828958310183,-0.7600510832829411,-1.2042337787300494,-0.4557186627931454,-1.0987244901581705,-0.0052879506427475865,0.9466579047036832,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6153,0.044526371186372066,0.532960252277082,1.4562017912401144,0.5879587217210946,-1.6547434946247617,0.8501005059025168,-0.9967786961579193,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4134,0.4793542148032877,0.29649985818990443,-0.7019434452315562,-1.123963914287225,-1.0983230909537227,-1.020383485998931,0.6557058797007002,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5338,-1.3565855693570228,-0.5494236610463137,0.28733841899378426,0.7255453532754224,0.817206910558431,0.933059338894903,-0.6662817809861953,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1083,-1.066700340279079,1.457027271300025,-1.2840325654062754,-1.029939799484724,0.332844221899676,-0.9659626959211767,0.986202794872424,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
861,0.044526371186372066,-0.46380742511573836,-0.003914007958294369,-0.8860273921608347,1.1322851159912446,-0.8471007403107342,-1.3272756113296431,0.9466579047036832,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
903,-1.2599571596643748,-1.183849100981119,-0.5856059780645709,-0.8073480788804993,-1.3259229954320368,-0.9443563786706071,-1.3272756113296431,0.9466579047036832,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
191,0.14115478087901998,-0.19893346965244163,1.1063444153587574,-0.8651605512965839,1.928278729563726,-0.7656869852390701,0.6557058797007002,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
109,-0.970071930586431,-0.29751918670739524,0.5205277108721246,-0.9474829019634818,0.6809106853385671,-0.9464535451682918,0.6557058797007002,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
4455,1.0591246729591752,-0.5204593612860166,0.5789994303220106,-0.9703674440117681,-0.7600916257604987,-1.0539033227140204,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1942,0.7692394438812314,0.2776141063229364,-0.7015244512107153,-0.9758970723399273,0.8681238997006996,-0.9106628985805055,-0.6662817809861953,0.9466579047036832,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5856,-0.10041624335259981,-0.9415632211007072,-1.3423322113334848,1.2392706138811236,0.11737468277647028,1.0782196539653146,0.3252089645289763,2.519179341088539,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4331,1.2523814923444712,-0.6179928949630845,0.8733431957187622,-1.2321187464607724,0.3178538445469016,-1.2531070618820719,0.6557058797007002,0.9466579047036832,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
8541,-0.3903014724305436,-0.3317968884059665,-0.06241399879220118,1.1866534269378548,-1.2394418044378899,1.2091779981763127,-0.9967786961579193,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2040,-1.211642954818051,-0.6958413436644031,-0.29552017652756857,-0.42657699152844797,0.27895766121648347,-0.49560259695540065,-1.9882694416730908,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7331,-1.4532139790496708,0.5307533978245771,1.106344578373327,0.5091976430212457,-1.2433818281920943,0.6116634003375329,-1.3272756113296431,4.0917007774733944,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
7317,-1.5498423887423185,1.148857051454299,-1.2843875179888486,0.4269050267434925,-1.3712032555374456,0.33416900390103077,-0.0052879506427475865,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
7779,-0.5352440869695154,1.1978745407896867,0.8728331929921934,0.42033586763788117,0.5873212260817804,0.6489159250477029,-0.0052879506427475865,-0.6258635316811727,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4659,0.7692394438812314,-0.2757020739366179,-0.7600511531463281,-1.146583870083519,-0.6451817150639998,-1.1148592569911022,-0.0052879506427475865,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
7313,0.09284057603269602,-0.6310726656157818,2.387203617862253,1.1046463440581866,1.1290585305681748,1.201792530730855,-0.0052879506427475865,-0.6258635316811727,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2775,1.4456383117297669,-0.7735521964268542,-0.003915055909102388,-0.39832279995555747,1.1620337570927015,-0.35531613473909307,0.986202794872424,-0.6258635316811727,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
4145,1.5905809262687387,0.6876007107573324,-1.0514396972644708,-1.1486204228632377,-0.5819188790713331,-1.3635353577489902,1.6471966252158718,0.9466579047036832,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2323,0.3344116002643158,-0.18766656095719342,1.979758014925555,-0.7390711716215033,-0.7035723630470961,-0.4329854490381658,-1.3272756113296431,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
762,0.4793542148032877,0.3103055538087398,-0.8182766507319217,-0.8712910528174206,0.43880028495929563,-1.0505109531821035,-0.3357848658144715,-0.6258635316811727,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2617,1.6388951311150628,0.8103008253562155,-0.9935206204951417,-1.2273229955807243,-0.02854766734448618,-1.1580562124578218,-0.9967786961579193,-0.6258635316811727,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2411,0.3344116002643158,-1.2751170546378021,-0.2944838696174182,-1.061735332793477,-0.4680557209543094,-0.9293819082067581,-0.3357848658144715,-0.6258635316811727,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1094,1.4456383117297669,-1.062582395621674,-0.7608957782097944,-1.0489066494951915,-0.11941027161280088,-1.047374868060927,-0.0052879506427475865,0.9466579047036832,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6173,0.18946898572534393,0.8838064908942087,-0.3526055502096308,0.5089185388519918,0.3421694197157054,0.343809224001784,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7048,-0.14873044819892378,-1.0765898749756009,-1.5170652002827154,1.1312769662562707,-0.5290855967894758,0.9999353086092682,0.3252089645289763,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9272,-0.10041624335259981,-0.8004578765347667,-0.061729337597630315,1.0559003092510741,-0.7178922071632295,0.9335982656607142,1.6471966252158718,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3135,0.7692394438812314,-0.7955547800121359,1.9216363343333425,-0.9760019067023236,-0.13907331450826801,-0.9492620210443188,0.986202794872424,-0.6258635316811727,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
7787,-1.4048997742033467,-0.9567927509838534,0.8117260169869184,1.1915169494535809,1.0025678063415144,1.1957016924553276,0.6557058797007002,0.9466579047036832,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
5040,1.300695697190795,-0.852886184787749,-0.5277647058207883,1.3596980118753026,0.9407169942136806,1.171861866969305,-1.3272756113296431,-0.6258635316811727,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3805,0.43104000995696373,-1.125120104465618,-0.992754452015502,-0.7548307242461392,0.45525902263595536,-0.8741435564480662,0.3252089645289763,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
